UnixTimeMillis,SignalCount,SignalIndex,ConstellationType,Svid,CarrierFrequencyHz,Cn0DbHz,AzimuthDegrees,ElevationDegrees,UsedInFix,HasAlmanacData,HasEphemerisData,BasebandCn0DbHz
1713027306000,66,14,3,19,1603687550,21.40,132.0,27.0,1,1,0,16.4
1713027306000,66,15,3,21,1604249980,42.00,330.0,23.0,1,1,1,37.0
1713027306000,66,16,3,4,1605374980,24.70,31.0,15.0,1,1,0,19.7
1713027306000,66,17,5,60,1561097980,26.60,116.0,29.0,1,1,0,21.6
1713027306000,66,18,5,44,1561097980,20.20,144.0,14.0,0,1,0,15.2
1713027306000,66,19,5,43,1561097980,44.70,308.0,57.0,1,1,0,39.7
1713027306000,66,20,5,42,1561097980,38.00,284.0,74.0,1,1,1,33.0
1713027306000,66,21,5,39,1561097980,27.00,63.0,27.0,1,1,0,22.0
1713027306000,66,22,5,34,1561097980,43.20,161.0,67.0,1,1,1,38.2
1713027306000,66,23,5,33,1561097980,36.90,238.0,23.0,1,1,0,31.9
1713027306000,66,24,5,21,1561097980,41.70,38.0,42.0,1,1,0,36.7
1713027306000,66,25,5,16,1561097980,27.60,72.0,28.0,1,1,0,22.6
1713027306000,66,26,5,14,1561097980,44.30,246.0,49.0,1,1,0,39.3
1713027306000,66,27,5,13,1561097980,26.90,70.0,18.0,1,1,0,21.9
1713027306000,66,28,5,12,1561097980,25.00,144.0,37.0,1,1,0,20.0
1713027306000,66,29,5,11,1561097980,35.60,292.0,83.0,1,1,0,30.6
1713027306000,66,30,5,9,1561097980,30.60,94.0,31.0,1,1,0,25.6
1713027306000,66,31,5,6,1561097980,22.10,84.0,31.0,0,1,0,17.1
1713027306000,66,32,5,5,1561097980,29.10,138.0,46.0,1,1,0,24.1
1713027306000,66,33,5,2,1561097980,23.20,112.0,27.0,0,1,0,18.2
1713027306000,66,34,6,4,1575420030,32.30,203.0,29.0,1,1,1,27.3
1713027306000,66,35,6,10,1575420030,35.20,319.0,35.0,1,1,1,30.2
1713027306000,66,36,6,11,1575420030,24.20,308.0,10.0,0,1,0,19.2
1713027306000,66,37,6,12,1575420030,37.40,339.0,57.0,1,1,1,32.4
1713027306000,66,38,6,19,1575420030,32.60,115.0,74.0,1,1,1,27.6
1713027306000,66,39,6,24,1575420030,21.90,259.0,6.0,0,1,1,16.9
1713027306000,66,40,6,26,1575420030,24.30,115.0,7.0,0,1,0,19.3
1713027306000,66,41,6,33,1575420030,25.40,93.0,51.0,1,1,1,20.4
1713027306000,66,42,1,3,1176450050,34.00,263.0,15.0,1,1,1,29.0
1713027306000,66,43,1,8,1176450050,34.50,241.0,56.0,1,1,1,29.5
1713027306000,66,44,1,10,1176450050,30.80,50.0,30.0,1,1,1,25.8
1713027306000,66,45,1,27,1176450050,31.40,187.0,40.0,1,1,1,26.4
1713027306000,66,46,1,28,1176450050,26.50,125.0,19.0,1,1,1,21.5
1713027306000,66,47,1,32,1176450050,21.40,56.0,54.0,1,1,1,16.4
1713027306000,66,48,6,4,1176450050,22.20,203.0,29.0,1,1,1,17.2
1713027306000,66,49,6,10,1176450050,25.00,319.0,35.0,1,1,1,20.0
1713027306000,66,50,6,11,1176450050,15.00,308.0,10.0,0,1,0,10.0
1713027306000,66,51,6,12,1176450050,29.30,339.0,57.0,1,1,1,24.3
1713027306000,66,52,6,19,1176450050,26.10,115.0,74.0,1,1,1,21.1
1713027306000,66,53,6,33,1176450050,21.10,93.0,51.0,1,1,1,16.1
1713027306000,66,54,5,21,1176450050,29.60,38.0,42.0,1,1,0,24.6
1713027306000,66,55,5,33,1176450050,32.10,238.0,23.0,0,1,0,27.1
1713027306000,66,56,5,34,1176450050,27.30,161.0,67.0,1,1,1,22.3
1713027306000,66,57,5,39,1176450050,25.40,63.0,27.0,1,1,0,20.4
1713027306000,66,58,5,42,1176450050,32.90,284.0,74.0,1,1,1,27.9
1713027306000,66,59,5,43,1176450050,26.00,308.0,57.0,0,1,0,21.0
1713027306000,66,60,5,21,1575420030,36.50,38.0,42.0,1,1,0,31.5
1713027306000,66,61,5,33,1575420030,36.90,238.0,23.0,1,1,0,31.9
1713027306000,66,62,5,34,1575420030,40.70,161.0,67.0,1,1,1,35.7
1713027306000,66,63,5,39,1575420030,28.50,63.0,27.0,1,1,0,23.5
1713027306000,66,64,5,42,1575420030,34.10,284.0,74.0,1,1,1,29.1
1713027306000,66,65,5,43,1575420030,43.50,308.0,57.0,1,1,0,38.5
1713027307000,66,0,1,2,1575420030,37.10,318.0,35.0,1,1,1,32.1
1713027307000,66,1,1,3,1575420030,38.80,263.0,15.0,1,1,1,33.8
1713027307000,66,2,1,8,1575420030,42.20,241.0,56.0,1,1,1,37.2
1713027307000,66,3,1,10,1575420030,38.50,50.0,30.0,1,1,1,33.5
1713027307000,66,4,1,21,1575420030,39.20,326.0,52.0,1,1,1,34.2
1713027307000,66,5,1,27,1575420030,36.60,187.0,40.0,1,1,1,31.6
1713027307000,66,6,1,28,1575420030,32.70,125.0,19.0,1,1,1,27.7
1713027307000,66,7,1,32,1575420030,39.00,56.0,54.0,1,1,1,34.0
1713027307000,66,8,2,123,1575420030,41.90,0.0,0.0,0,0,0,36.9
1713027307000,66,9,2,127,1575420030,32.70,0.0,0.0,0,0,0,27.7
1713027307000,66,10,3,95,1599187460,33.50,0.0,0.0,0,0,0,28.5
1713027307000,66,11,3,6,1599750020,29.10,232.0,40.0,1,1,0,24.1
1713027307000,66,12,3,5,1602562560,34.20,9.0,64.0,1,1,1,29.2
1713027307000,66,13,3,20,1603124990,21.40,29.0,73.0,0,1,0,16.4
1713027307000,66,14,3,19,1603687550,21.40,132.0,27.0,1,1,0,16.4
1713027307000,66,15,3,21,1604249980,35.80,330.0,23.0,1,1,1,30.8
1713027307000,66,16,3,4,1605374980,22.90,31.0,15.0,1,1,0,17.9
1713027307000,66,17,5,60,1561097980,26.60,116.0,29.0,1,1,0,21.6
1713027307000,66,18,5,44,1561097980,24.50,144.0,14.0,0,1,0,19.5
1713027307000,66,19,5,43,1561097980,42.80,308.0,57.0,1,1,0,37.8
1713027307000,66,20,5,42,1561097980,39.00,284.0,74.0,1,1,1,34.0
1713027307000,66,21,5,39,1561097980,34.60,63.0,27.0,1,1,0,29.6
1713027307000,66,22,5,34,1561097980,41.90,161.0,67.0,1,1,1,36.9
1713027307000,66,23,5,33,1561097980,41.90,238.0,23.0,1,1,0,36.9
1713027307000,66,24,5,21,1561097980,41.50,38.0,42.0,1,1,0,36.5
1713027307000,66,25,5,16,1561097980,28.50,72.0,28.0,1,1,0,23.5
1713027307000,66,26,5,14,1561097980,43.40,246.0,49.0,1,1,0,38.4
1713027307000,66,27,5,13,1561097980,24.80,70.0,18.0,1,1,0,19.8
1713027307000,66,28,5,12,1561097980,32.10,144.0,37.0,1,1,0,27.1
1713027307000,66,29,5,11,1561097980,35.20,292.0,83.0,1,1,0,30.2
1713027307000,66,30,5,9,1561097980,26.90,94.0,31.0,1,1,0,21.9
1713027307000,66,31,5,6,1561097980,30.00,84.0,31.0,0,1,0,25.0
1713027307000,66,32,5,5,1561097980,29.10,138.0,46.0,1,1,0,24.1
1713027307000,66,33,5,2,1561097980,23.20,112.0,27.0,0,1,0,18.2
1713027307000,66,34,6,4,1575420030,28.90,203.0,29.0,1,1,1,23.9
1713027307000,66,35,6,10,1575420030,36.70,319.0,35.0,1,1,1,31.7
1713027307000,66,36,6,11,1575420030,23.40,308.0,10.0,0,1,0,18.4
1713027307000,66,37,6,12,1575420030,38.90,339.0,57.0,1,1,1,33.9
1713027307000,66,38,6,19,1575420030,31.40,115.0,74.0,1,1,1,26.4
1713027307000,66,39,6,24,1575420030,15.00,259.0,6.0,0,1,1,10.0
1713027307000,66,40,6,26,1575420030,23.60,115.0,7.0,0,1,0,18.6
1713027307000,66,41,6,33,1575420030,30.20,93.0,51.0,1,1,1,25.2
1713027307000,66,42,1,3,1176450050,29.40,263.0,15.0,1,1,1,24.4
1713027307000,66,43,1,8,1176450050,36.50,241.0,56.0,1,1,1,31.5
1713027307000,66,44,1,10,1176450050,29.60,50.0,30.0,1,1,1,24.6
1713027307000,66,45,1,27,1176450050,26.90,187.0,40.0,1,1,1,21.9
1713027307000,66,46,1,28,1176450050,28.20,125.0,19.0,1,1,1,23.2
1713027307000,66,47,1,32,1176450050,23.10,56.0,54.0,1,1,1,18.1
1713027307000,66,48,6,4,1176450050,22.20,203.0,29.0,1,1,1,17.2
1713027307000,66,49,6,10,1176450050,31.00,319.0,35.0,1,1,1,26.0
1713027307000,66,50,6,11,1176450050,15.00,308.0,10.0,0,1,0,10.0
1713027307000,66,51,6,12,1176450050,29.90,339.0,57.0,1,1,1,24.9
1713027307000,66,52,6,19,1176450050,23.30,115.0,74.0,1,1,1,18.3
1713027307000,66,53,6,33,1176450050,21.10,93.0,51.0,1,1,1,16.1
1713027307000,66,54,5,21,1176450050,29.00,38.0,42.0,1,1,0,24.0
1713027307000,66,55,5,33,1176450050,31.50,238.0,23.0,0,1,0,26.5
1713027307000,66,56,5,34,1176450050,23.40,161.0,67.0,1,1,1,18.4
1713027307000,66,57,5,39,1176450050,27.80,63.0,27.0,1,1,0,22.8
1713027307000,66,58,5,42,1176450050,29.60,284.0,74.0,1,1,1,24.6
1713027307000,66,59,5,43,1176450050,22.80,308.0,57.0,1,1,0,17.8
1713027307000,66,60,5,21,1575420030,39.90,38.0,42.0,1,1,0,34.9
1713027307000,66,61,5,33,1575420030,38.30,238.0,23.0,1,1,0,33.3
1713027307000,66,62,5,34,1575420030,40.40,161.0,67.0,1,1,1,35.4
1713027307000,66,63,5,39,1575420030,35.00,63.0,27.0,1,1,0,30.0
1713027307000,66,64,5,42,1575420030,37.70,284.0,74.0,1,1,1,32.7
1713027307000,66,65,5,43,1575420030,43.20,308.0,57.0,1,1,0,38.2
1713027308000,67,0,1,2,1575420030,33.50,318.0,35.0,1,1,1,28.5
1713027308000,67,1,1,3,1575420030,33.50,263.0,15.0,1,1,1,28.5
1713027308000,67,2,1,8,1575420030,40.10,241.0,56.0,1,1,1,35.1
1713027308000,67,3,1,10,1575420030,30.60,50.0,30.0,1,1,1,25.6
1713027308000,67,4,1,21,1575420030,44.50,326.0,52.0,1,1,1,39.5
1713027308000,67,5,1,27,1575420030,30.40,187.0,40.0,1,1,1,25.4
1713027308000,67,6,1,28,1575420030,27.70,125.0,19.0,1,1,1,22.7
1713027308000,67,7,1,32,1575420030,39.60,56.0,54.0,1,1,1,34.6
1713027308000,67,8,2,123,1575420030,41.80,0.0,0.0,0,0,0,36.8
1713027308000,67,9,2,127,1575420030,32.70,0.0,0.0,0,0,0,27.7
1713027308000,67,10,3,95,1599187460,39.60,0.0,0.0,0,0,0,34.6
1713027308000,67,11,3,6,1599750020,30.40,232.0,40.0,1,1,0,25.4
1713027308000,67,12,3,5,1602562560,39.60,9.0,64.0,1,1,1,34.6
1713027308000,67,13,3,20,1603124990,21.40,29.0,73.0,0,1,0,16.4
1713027308000,67,14,3,19,1603687550,21.40,132.0,27.0,1,1,0,16.4
1713027308000,67,15,3,21,1604249980,35.00,330.0,23.0,1,1,1,30.0
1713027308000,67,16,3,4,1605374980,22.10,31.0,15.0,1,1,0,17.1
1713027308000,67,17,5,60,1561097980,29.30,116.0,29.0,1,1,0,24.3
1713027308000,67,18,5,44,1561097980,28.90,144.0,14.0,0,1,0,23.9
1713027308000,67,19,5,43,1561097980,41.40,308.0,57.0,1,1,0,36.4
1713027308000,67,20,5,42,1561097980,40.50,284.0,74.0,1,1,1,35.5
1713027308000,67,21,5,39,1561097980,30.80,63.0,27.0,1,1,0,25.8
1713027308000,67,22,5,34,1561097980,41.80,161.0,67.0,1,1,1,36.8
1713027308000,67,23,5,33,1561097980,40.40,238.0,23.0,1,1,0,35.4
1713027308000,67,24,5,21,1561097980,42.50,38.0,42.0,1,1,0,37.5
1713027308000,67,25,5,16,1561097980,33.90,72.0,28.0,1,1,0,28.9
1713027308000,67,26,5,14,1561097980,42.60,246.0,49.0,1,1,0,37.6
1713027308000,67,27,5,13,1561097980,23.50,70.0,18.0,1,1,0,18.5
1713027308000,67,28,5,12,1561097980,30.50,144.0,37.0,1,1,0,25.5
1713027308000,67,29,5,11,1561097980,34.60,292.0,83.0,1,1,0,29.6
1713027308000,67,30,5,9,1561097980,28.90,94.0,31.0,1,1,0,23.9
1713027308000,67,31,5,6,1561097980,25.90,84.0,31.0,1,1,0,20.9
1713027308000,67,32,5,5,1561097980,28.60,138.0,46.0,1,1,0,23.6
1713027308000,67,33,5,2,1561097980,23.20,112.0,27.0,0,1,0,18.2
1713027308000,67,34,6,4,1575420030,31.80,203.0,29.0,1,1,1,26.8
1713027308000,67,35,6,10,1575420030,30.30,319.0,35.0,1,1,1,25.3
1713027308000,67,36,6,11,1575420030,23.50,308.0,10.0,0,1,0,18.5
1713027308000,67,37,6,12,1575420030,30.90,339.0,57.0,1,1,1,25.9
1713027308000,67,38,6,19,1575420030,32.10,115.0,74.0,1,1,1,27.1
1713027308000,67,39,6,24,1575420030,15.00,259.0,6.0,0,1,1,10.0
1713027308000,67,40,6,26,1575420030,23.30,115.0,7.0,0,1,0,18.3
1713027308000,67,41,6,33,1575420030,28.40,93.0,51.0,1,1,1,23.4
1713027308000,67,42,1,3,1176450050,27.60,263.0,15.0,1,1,1,22.6
1713027308000,67,43,1,8,1176450050,35.20,241.0,56.0,1,1,1,30.2
1713027308000,67,44,1,10,1176450050,25.10,50.0,30.0,1,1,1,20.1
1713027308000,67,45,1,27,1176450050,23.50,187.0,40.0,1,1,1,18.5
1713027308000,67,46,1,28,1176450050,28.40,125.0,19.0,1,1,1,23.4
1713027308000,67,47,1,32,1176450050,25.30,56.0,54.0,1,1,1,20.3
1713027308000,67,48,6,4,1176450050,20.60,203.0,29.0,1,1,1,15.6
1713027308000,67,49,6,10,1176450050,36.40,319.0,35.0,1,1,1,31.4
1713027308000,67,50,6,11,1176450050,15.00,308.0,10.0,0,1,0,10.0
1713027308000,67,51,6,12,1176450050,28.30,339.0,57.0,1,1,1,23.3
1713027308000,67,52,6,19,1176450050,23.30,115.0,74.0,1,1,1,18.3
1713027308000,67,53,6,33,1176450050,21.70,93.0,51.0,1,1,1,16.7
1713027308000,67,54,5,21,1176450050,25.50,38.0,42.0,1,1,0,20.5
1713027308000,67,55,5,33,1176450050,31.20,238.0,23.0,0,1,0,26.2
1713027308000,67,56,5,34,1176450050,23.40,161.0,67.0,1,1,1,18.4
1713027308000,67,57,5,39,1176450050,23.90,63.0,27.0,1,1,0,18.9
1713027308000,67,58,5,42,1176450050,31.60,284.0,74.0,1,1,1,26.6
1713027308000,67,59,5,43,1176450050,20.90,308.0,57.0,1,1,0,15.9
1713027308000,67,60,5,21,1575420030,36.50,38.0,42.0,1,1,0,31.5
1713027308000,67,61,5,33,1575420030,39.80,238.0,23.0,1,1,0,34.8
1713027308000,67,62,5,34,1575420030,35.60,161.0,67.0,1,1,1,30.6
1713027308000,67,63,5,39,1575420030,29.50,63.0,27.0,1,1,0,24.5
1713027308000,67,64,5,42,1575420030,41.10,284.0,74.0,1,1,1,36.1
1713027308000,67,65,5,43,1575420030,40.50,308.0,57.0,1,1,0,35.5
1713027308000,67,66,5,44,1575420030,15.40,144.0,14.0,0,1,0,10.4
1713027309000,67,0,1,2,1575420030,33.40,318.0,35.0,1,1,1,28.4
1713027309000,67,1,1,3,1575420030,37.00,263.0,15.0,1,1,1,32.0
1713027309000,67,2,1,8,1575420030,31.60,241.0,56.0,1,1,1,26.6
1713027309000,67,3,1,10,1575420030,25.30,50.0,30.0,1,1,1,20.3
1713027309000,67,4,1,21,1575420030,46.00,326.0,52.0,1,1,1,41.0
1713027309000,67,5,1,27,1575420030,32.30,187.0,40.0,1,1,1,27.3
1713027309000,67,6,1,28,1575420030,31.20,125.0,19.0,1,1,1,26.2
1713027309000,67,7,1,32,1575420030,41.80,56.0,54.0,1,1,1,36.8
1713027309000,67,8,2,123,1575420030,34.50,0.0,0.0,0,0,0,29.5
1713027309000,67,9,2,127,1575420030,32.70,0.0,0.0,0,0,0,27.7
1713027309000,67,10,3,95,1599187460,41.90,0.0,0.0,0,0,0,36.9
1713027309000,67,11,3,6,1599750020,33.60,232.0,40.0,1,1,0,28.6
1713027309000,67,12,3,5,1602562560,42.00,9.0,64.0,1,1,1,37.0
1713027309000,67,13,3,20,1603124990,21.40,29.0,73.0,0,1,0,16.4
1713027309000,67,14,3,19,1603687550,20.50,132.0,27.0,1,1,0,15.5
1713027309000,67,15,3,21,1604249980,38.90,330.0,23.0,1,1,1,33.9
1713027309000,67,16,3,4,1605374980,23.90,31.0,15.0,1,1,0,18.9
1713027309000,67,17,5,60,1561097980,29.30,116.0,29.0,1,1,0,24.3
1713027309000,67,18,5,44,1561097980,29.10,144.0,14.0,1,1,0,24.1
1713027309000,67,19,5,43,1561097980,44.20,308.0,57.0,1,1,0,39.2
1713027309000,67,20,5,42,1561097980,36.40,284.0,74.0,1,1,1,31.4
1713027309000,67,21,5,39,1561097980,26.10,63.0,27.0,1,1,0,21.1
1713027309000,67,22,5,34,1561097980,41.40,161.0,67.0,1,1,1,36.4
1713027309000,67,23,5,33,1561097980,38.40,238.0,23.0,1,1,0,33.4
1713027309000,67,24,5,21,1561097980,44.00,38.0,42.0,1,1,0,39.0
1713027309000,67,25,5,16,1561097980,31.70,72.0,28.0,1,1,0,26.7
1713027309000,67,26,5,14,1561097980,42.50,246.0,49.0,1,1,0,37.5
1713027309000,67,27,5,13,1561097980,24.80,70.0,18.0,1,1,0,19.8
1713027309000,67,28,5,12,1561097980,29.70,144.0,37.0,1,1,0,24.7
1713027309000,67,29,5,11,1561097980,31.70,292.0,83.0,1,1,0,26.7
1713027309000,67,30,5,9,1561097980,30.40,94.0,31.0,1,1,0,25.4
1713027309000,67,31,5,6,1561097980,31.50,84.0,31.0,1,1,0,26.5
1713027309000,67,32,5,5,1561097980,28.60,138.0,46.0,1,1,0,23.6
1713027309000,67,33,5,2,1561097980,25.00,112.0,27.0,0,1,0,20.0
1713027309000,67,34,6,4,1575420030,29.30,203.0,29.0,1,1,1,24.3
1713027309000,67,35,6,10,1575420030,28.80,319.0,35.0,1,1,1,23.8
1713027309000,67,36,6,11,1575420030,23.50,308.0,10.0,0,1,0,18.5
1713027309000,67,37,6,12,1575420030,35.30,339.0,57.0,1,1,1,30.3
1713027309000,67,38,6,19,1575420030,34.90,115.0,74.0,1,1,1,29.9
1713027309000,67,39,6,24,1575420030,15.00,259.0,6.0,0,1,1,10.0
1713027309000,67,40,6,26,1575420030,23.30,115.0,7.0,0,1,0,18.3
1713027309000,67,41,6,33,1575420030,30.50,93.0,51.0,1,1,1,25.5
1713027309000,67,42,1,3,1176450050,31.80,263.0,15.0,1,1,1,26.8
1713027309000,67,43,1,8,1176450050,33.80,241.0,56.0,1,1,1,28.8
1713027309000,67,44,1,10,1176450050,21.80,50.0,30.0,1,1,1,16.8
1713027309000,67,45,1,27,1176450050,30.30,187.0,40.0,1,1,1,25.3
1713027309000,67,46,1,28,1176450050,22.10,125.0,19.0,1,1,1,17.1
1713027309000,67,47,1,32,1176450050,25.90,56.0,54.0,1,1,1,20.9
1713027309000,67,48,6,4,1176450050,25.70,203.0,29.0,1,1,1,20.7
1713027309000,67,49,6,10,1176450050,34.70,319.0,35.0,1,1,1,29.7
1713027309000,67,50,6,11,1176450050,15.00,308.0,10.0,0,1,0,10.0
1713027309000,67,51,6,12,1176450050,21.90,339.0,57.0,1,1,1,16.9
1713027309000,67,52,6,19,1176450050,19.40,115.0,74.0,1,1,1,14.4
1713027309000,67,53,6,33,1176450050,21.10,93.0,51.0,1,1,1,16.1
1713027309000,67,54,5,21,1176450050,21.70,38.0,42.0,1,1,0,16.7
1713027309000,67,55,5,33,1176450050,26.80,238.0,23.0,0,1,0,21.8
1713027309000,67,56,5,34,1176450050,20.60,161.0,67.0,1,1,1,15.6
1713027309000,67,57,5,39,1176450050,22.60,63.0,27.0,1,1,0,17.6
1713027309000,67,58,5,42,1176450050,33.50,284.0,74.0,1,1,1,28.5
1713027309000,67,59,5,43,1176450050,27.50,308.0,57.0,1,1,0,22.5
1713027309000,67,60,5,21,1575420030,39.00,38.0,42.0,1,1,0,34.0
1713027309000,67,61,5,33,1575420030,36.10,238.0,23.0,1,1,0,31.1
1713027309000,67,62,5,34,1575420030,33.90,161.0,67.0,1,1,1,28.9
1713027309000,67,63,5,39,1575420030,26.80,63.0,27.0,1,1,0,21.8
1713027309000,67,64,5,42,1575420030,37.60,284.0,74.0,1,1,1,32.6
1713027309000,67,65,5,43,1575420030,41.20,308.0,57.0,1,1,0,36.2
1713027309000,67,66,5,44,1575420030,26.30,144.0,14.0,0,1,0,21.3
1713027310000,68,0,1,2,1575420030,35.50,318.0,35.0,1,1,1,30.5
1713027310000,68,1,1,3,1575420030,37.10,263.0,15.0,1,1,1,32.1
1713027310000,68,2,1,8,1575420030,32.60,241.0,56.0,1,1,1,27.6
1713027310000,68,3,1,10,1575420030,25.80,50.0,30.0,1,1,1,20.8
1713027310000,68,4,1,21,1575420030,45.40,326.0,52.0,1,1,1,40.4
1713027310000,68,5,1,27,1575420030,33.80,187.0,40.0,1,1,1,28.8
1713027310000,68,6,1,28,1575420030,29.30,125.0,19.0,1,1,1,24.3
1713027310000,68,7,1,31,1575420030,26.10,154.0,8.0,0,1,1,21.1
1713027310000,68,8,1,32,1575420030,40.50,56.0,54.0,1,1,1,35.5
1713027310000,68,9,2,123,1575420030,34.40,0.0,0.0,0,0,0,29.4
1713027310000,68,10,2,127,1575420030,33.50,0.0,0.0,0,0,0,28.5
1713027310000,68,11,3,95,1599187460,39.80,0.0,0.0,0,0,0,34.8
1713027310000,68,12,3,6,1599750020,32.50,232.0,40.0,1,1,0,27.5
1713027310000,68,13,3,5,1602562560,41.10,9.0,64.0,1,1,1,36.1
1713027310000,68,14,3,20,1603124990,21.40,29.0,73.0,0,1,0,16.4
1713027310000,68,15,3,19,1603687550,20.50,132.0,27.0,0,1,0,15.5
1713027310000,68,16,3,21,1604249980,37.60,330.0,23.0,1,1,1,32.6
1713027310000,68,17,3,4,1605374980,25.40,31.0,15.0,1,1,0,20.4
1713027310000,68,18,5,60,1561097980,29.30,116.0,29.0,1,1,0,24.3
1713027310000,68,19,5,44,1561097980,25.30,144.0,14.0,1,1,0,20.3
1713027310000,68,20,5,43,1561097980,43.20,308.0,57.0,1,1,0,38.2
1713027310000,68,21,5,42,1561097980,34.20,284.0,74.0,1,1,1,29.2
1713027310000,68,22,5,39,1561097980,26.30,63.0,27.0,1,1,0,21.3
1713027310000,68,23,5,34,1561097980,41.90,161.0,67.0,1,1,1,36.9
1713027310000,68,24,5,33,1561097980,34.50,238.0,23.0,1,1,0,29.5
1713027310000,68,25,5,21,1561097980,43.90,38.0,42.0,1,1,0,38.9
1713027310000,68,26,5,16,1561097980,28.10,72.0,28.0,1,1,0,23.1
1713027310000,68,27,5,14,1561097980,40.20,246.0,49.0,1,1,0,35.2
1713027310000,68,28,5,13,1561097980,24.80,70.0,18.0,1,1,0,19.8
1713027310000,68,29,5,12,1561097980,26.80,144.0,37.0,1,1,0,21.8
1713027310000,68,30,5,11,1561097980,32.90,292.0,83.0,1,1,0,27.9
1713027310000,68,31,5,9,1561097980,30.40,94.0,31.0,1,1,0,25.4
1713027310000,68,32,5,6,1561097980,30.50,84.0,31.0,1,1,0,25.5
1713027310000,68,33,5,5,1561097980,28.60,138.0,46.0,1,1,0,23.6
1713027310000,68,34,5,2,1561097980,25.00,112.0,27.0,0,1,0,20.0
1713027310000,68,35,6,4,1575420030,27.90,203.0,29.0,1,1,1,22.9
1713027310000,68,36,6,10,1575420030,29.10,319.0,35.0,1,1,1,24.1
1713027310000,68,37,6,11,1575420030,23.50,308.0,10.0,0,1,0,18.5
1713027310000,68,38,6,12,1575420030,35.40,339.0,57.0,1,1,1,30.4
1713027310000,68,39,6,19,1575420030,32.30,115.0,74.0,1,1,1,27.3
1713027310000,68,40,6,24,1575420030,18.60,259.0,6.0,0,1,1,13.6
1713027310000,68,41,6,26,1575420030,19.70,115.0,7.0,0,1,0,14.7
1713027310000,68,42,6,33,1575420030,29.60,93.0,51.0,1,1,1,24.6
1713027310000,68,43,1,3,1176450050,34.00,263.0,15.0,1,1,1,29.0
1713027310000,68,44,1,8,1176450050,33.60,241.0,56.0,1,1,1,28.6
1713027310000,68,45,1,10,1176450050,21.80,50.0,30.0,1,1,1,16.8
1713027310000,68,46,1,27,1176450050,27.70,187.0,40.0,1,1,1,22.7
1713027310000,68,47,1,28,1176450050,26.00,125.0,19.0,1,1,1,21.0
1713027310000,68,48,1,32,1176450050,27.40,56.0,54.0,1,1,1,22.4
1713027310000,68,49,6,4,1176450050,25.30,203.0,29.0,1,1,1,20.3
1713027310000,68,50,6,10,1176450050,29.40,319.0,35.0,1,1,1,24.4
1713027310000,68,51,6,11,1176450050,15.00,308.0,10.0,0,1,0,10.0
1713027310000,68,52,6,12,1176450050,21.90,339.0,57.0,1,1,1,16.9
1713027310000,68,53,6,19,1176450050,21.50,115.0,74.0,1,1,1,16.5
1713027310000,68,54,6,33,1176450050,21.10,93.0,51.0,1,1,1,16.1
1713027310000,68,55,5,21,1176450050,26.80,38.0,42.0,1,1,0,21.8
1713027310000,68,56,5,33,1176450050,26.70,238.0,23.0,0,1,0,21.7
1713027310000,68,57,5,34,1176450050,21.40,161.0,67.0,1,1,1,16.4
1713027310000,68,58,5,39,1176450050,22.60,63.0,27.0,1,1,0,17.6
1713027310000,68,59,5,42,1176450050,32.90,284.0,74.0,1,1,1,27.9
1713027310000,68,60,5,43,1176450050,26.90,308.0,57.0,1,1,0,21.9
1713027310000,68,61,5,21,1575420030,38.50,38.0,42.0,1,1,0,33.5
1713027310000,68,62,5,33,1575420030,30.90,238.0,23.0,1,1,0,25.9
1713027310000,68,63,5,34,1575420030,31.30,161.0,67.0,1,1,1,26.3
1713027310000,68,64,5,39,1575420030,22.70,63.0,27.0,1,1,0,17.7
1713027310000,68,65,5,42,1575420030,35.90,284.0,74.0,1,1,1,30.9
1713027310000,68,66,5,43,1575420030,39.20,308.0,57.0,1,1,0,34.2
1713027310000,68,67,5,44,1575420030,23.80,144.0,14.0,1,1,0,18.8
1713027311000,68,0,1,2,1575420030,39.80,318.0,35.0,1,1,1,34.8
1713027311000,68,1,1,3,1575420030,31.40,263.0,15.0,1,1,1,26.4
1713027311000,68,2,1,8,1575420030,39.20,241.0,56.0,1,1,1,34.2
1713027311000,68,3,1,10,1575420030,35.50,50.0,30.0,1,1,1,30.5
1713027311000,68,4,1,21,1575420030,40.20,326.0,52.0,1,1,1,35.2
1713027311000,68,5,1,27,1575420030,30.40,187.0,40.0,1,1,1,25.4
1713027311000,68,6,1,28,1575420030,33.70,125.0,19.0,1,1,1,28.7
1713027311000,68,7,1,31,1575420030,24.30,154.0,8.0,1,1,1,19.3
1713027311000,68,8,1,32,1575420030,39.60,56.0,54.0,1,1,1,34.6
1713027311000,68,9,2,123,1575420030,34.40,0.0,0.0,0,0,0,29.4
1713027311000,68,10,2,127,1575420030,32.30,0.0,0.0,0,0,0,27.3
1713027311000,68,11,3,95,1599187460,42.20,0.0,0.0,0,0,0,37.2
1713027311000,68,12,3,6,1599750020,32.20,232.0,40.0,1,1,0,27.2
1713027311000,68,13,3,5,1602562560,36.90,9.0,64.0,1,1,1,31.9
1713027311000,68,14,3,20,1603124990,18.40,29.0,73.0,0,1,0,13.4
1713027311000,68,15,3,19,1603687550,20.50,132.0,27.0,0,1,0,15.5
1713027311000,68,16,3,21,1604249980,42.80,330.0,23.0,1,1,1,37.8
1713027311000,68,17,3,4,1605374980,26.10,31.0,15.0,1,1,0,21.1
